rel_path,fs,lead_index,lead_name,r_time_s,target_len,outdir,mode
830687.dat,400.0,0,I,0.825,300,C:/Physionet/PhysioNetChallange/one_beat_out/830687,wfdb
830690.dat,400.0,0,I,1.175,300,C:/Physionet/PhysioNetChallange/one_beat_out/830690,wfdb
830692.dat,400.0,0,I,0.805,300,C:/Physionet/PhysioNetChallange/one_beat_out/830692,wfdb
830693.dat,400.0,0,I,0.9475,300,C:/Physionet/PhysioNetChallange/one_beat_out/830693,wfdb
830694.dat,400.0,0,I,0.4075,300,C:/Physionet/PhysioNetChallange/one_beat_out/830694,wfdb
830695.dat,400.0,0,I,0.7975,300,C:/Physionet/PhysioNetChallange/one_beat_out/830695,wfdb
830696.dat,400.0,0,I,1.0925,300,C:/Physionet/PhysioNetChallange/one_beat_out/830696,wfdb
830697.dat,400.0,0,I,0.7225,300,C:/Physionet/PhysioNetChallange/one_beat_out/830697,wfdb
830698.dat,400.0,0,I,0.3075,300,C:/Physionet/PhysioNetChallange/one_beat_out/830698,wfdb
830699.dat,400.0,0,I,0.655,300,C:/Physionet/PhysioNetChallange/one_beat_out/830699,wfdb
830700.dat,400.0,0,I,0.3375,300,C:/Physionet/PhysioNetChallange/one_beat_out/830700,wfdb
830702.dat,400.0,0,I,0.95,300,C:/Physionet/PhysioNetChallange/one_beat_out/830702,wfdb
830703.dat,400.0,0,I,0.58,300,C:/Physionet/PhysioNetChallange/one_beat_out/830703,wfdb
830706.dat,400.0,0,I,0.6875,300,C:/Physionet/PhysioNetChallange/one_beat_out/830706,wfdb
830707.dat,400.0,0,I,0.605,300,C:/Physionet/PhysioNetChallange/one_beat_out/830707,wfdb
830708.dat,400.0,0,I,1.3375,300,C:/Physionet/PhysioNetChallange/one_beat_out/830708,wfdb
830709.dat,400.0,0,I,0.3675,300,C:/Physionet/PhysioNetChallange/one_beat_out/830709,wfdb
830711.dat,400.0,0,I,0.575,300,C:/Physionet/PhysioNetChallange/one_beat_out/830711,wfdb
830712.dat,400.0,0,I,0.6975,300,C:/Physionet/PhysioNetChallange/one_beat_out/830712,wfdb
830719.dat,400.0,0,I,0.6375,300,C:/Physionet/PhysioNetChallange/one_beat_out/830719,wfdb
830736.dat,400.0,0,I,0.4775,300,C:/Physionet/PhysioNetChallange/one_beat_out/830736,wfdb
83128.dat,400.0,0,I,0.915,300,C:/Physionet/PhysioNetChallange/one_beat_out/83128,wfdb
833097.dat,400.0,0,I,0.3575,300,C:/Physionet/PhysioNetChallange/one_beat_out/833097,wfdb
837289.dat,400.0,0,I,1.405,300,C:/Physionet/PhysioNetChallange/one_beat_out/837289,wfdb
843683.dat,400.0,0,I,0.815,300,C:/Physionet/PhysioNetChallange/one_beat_out/843683,wfdb
84519.dat,400.0,0,I,1.005,300,C:/Physionet/PhysioNetChallange/one_beat_out/84519,wfdb
845506.dat,400.0,0,I,1.215,300,C:/Physionet/PhysioNetChallange/one_beat_out/845506,wfdb
847070.dat,400.0,0,I,0.73,300,C:/Physionet/PhysioNetChallange/one_beat_out/847070,wfdb
84846.dat,400.0,0,I,0.8475,300,C:/Physionet/PhysioNetChallange/one_beat_out/84846,wfdb
84931.dat,400.0,0,I,0.76,300,C:/Physionet/PhysioNetChallange/one_beat_out/84931,wfdb
852566.dat,400.0,0,I,0.9425,300,C:/Physionet/PhysioNetChallange/one_beat_out/852566,wfdb
854777.dat,400.0,0,I,0.8575,300,C:/Physionet/PhysioNetChallange/one_beat_out/854777,wfdb
85570.dat,400.0,0,I,0.91,300,C:/Physionet/PhysioNetChallange/one_beat_out/85570,wfdb
856037.dat,400.0,0,I,0.9675,300,C:/Physionet/PhysioNetChallange/one_beat_out/856037,wfdb
860837.dat,400.0,0,I,0.93,300,C:/Physionet/PhysioNetChallange/one_beat_out/860837,wfdb
864825.dat,400.0,0,I,0.9325,300,C:/Physionet/PhysioNetChallange/one_beat_out/864825,wfdb
866472.dat,400.0,0,I,0.7325,300,C:/Physionet/PhysioNetChallange/one_beat_out/866472,wfdb
86792.dat,400.0,0,I,0.4725,300,C:/Physionet/PhysioNetChallange/one_beat_out/86792,wfdb
869250.dat,400.0,0,I,0.5575,300,C:/Physionet/PhysioNetChallange/one_beat_out/869250,wfdb
86943.dat,400.0,0,I,0.9525,300,C:/Physionet/PhysioNetChallange/one_beat_out/86943,wfdb
871196.dat,400.0,0,I,0.3275,300,C:/Physionet/PhysioNetChallange/one_beat_out/871196,wfdb
872925.dat,400.0,0,I,0.6075,300,C:/Physionet/PhysioNetChallange/one_beat_out/872925,wfdb
873765.dat,400.0,0,I,0.8925,300,C:/Physionet/PhysioNetChallange/one_beat_out/873765,wfdb
8760.dat,400.0,0,I,1.4575,300,C:/Physionet/PhysioNetChallange/one_beat_out/8760,wfdb
87989.dat,400.0,0,I,1.34,300,C:/Physionet/PhysioNetChallange/one_beat_out/87989,wfdb
88021.dat,400.0,0,I,0.8625,300,C:/Physionet/PhysioNetChallange/one_beat_out/88021,wfdb
88491.dat,400.0,0,I,0.73,300,C:/Physionet/PhysioNetChallange/one_beat_out/88491,wfdb
88506.dat,400.0,0,I,0.9525,300,C:/Physionet/PhysioNetChallange/one_beat_out/88506,wfdb
88960.dat,400.0,0,I,0.645,300,C:/Physionet/PhysioNetChallange/one_beat_out/88960,wfdb
91000.dat,400.0,0,I,0.41,300,C:/Physionet/PhysioNetChallange/one_beat_out/91000,wfdb
91203.dat,400.0,0,I,0.705,300,C:/Physionet/PhysioNetChallange/one_beat_out/91203,wfdb
91377.dat,400.0,0,I,1.03,300,C:/Physionet/PhysioNetChallange/one_beat_out/91377,wfdb
91842.dat,400.0,0,I,0.33,300,C:/Physionet/PhysioNetChallange/one_beat_out/91842,wfdb
92104.dat,400.0,0,I,0.4175,300,C:/Physionet/PhysioNetChallange/one_beat_out/92104,wfdb
92707.dat,400.0,0,I,1.1825,300,C:/Physionet/PhysioNetChallange/one_beat_out/92707,wfdb
93243.dat,400.0,0,I,0.3675,300,C:/Physionet/PhysioNetChallange/one_beat_out/93243,wfdb
94052.dat,400.0,0,I,1.195,300,C:/Physionet/PhysioNetChallange/one_beat_out/94052,wfdb
94067.dat,400.0,0,I,0.605,300,C:/Physionet/PhysioNetChallange/one_beat_out/94067,wfdb
94527.dat,400.0,0,I,0.975,300,C:/Physionet/PhysioNetChallange/one_beat_out/94527,wfdb
95678.dat,400.0,0,I,0.815,300,C:/Physionet/PhysioNetChallange/one_beat_out/95678,wfdb
95746.dat,400.0,0,I,0.5175,300,C:/Physionet/PhysioNetChallange/one_beat_out/95746,wfdb
96056.dat,400.0,0,I,0.5575,300,C:/Physionet/PhysioNetChallange/one_beat_out/96056,wfdb
96278.dat,400.0,0,I,0.9175,300,C:/Physionet/PhysioNetChallange/one_beat_out/96278,wfdb
96292.dat,400.0,0,I,0.42,300,C:/Physionet/PhysioNetChallange/one_beat_out/96292,wfdb
97422.dat,400.0,0,I,0.9775,300,C:/Physionet/PhysioNetChallange/one_beat_out/97422,wfdb
97425.dat,400.0,0,I,0.555,300,C:/Physionet/PhysioNetChallange/one_beat_out/97425,wfdb
98580.dat,400.0,0,I,0.7,300,C:/Physionet/PhysioNetChallange/one_beat_out/98580,wfdb
99398.dat,400.0,0,I,0.8225,300,C:/Physionet/PhysioNetChallange/one_beat_out/99398,wfdb
99671.dat,400.0,0,I,0.805,300,C:/Physionet/PhysioNetChallange/one_beat_out/99671,wfdb
